CodAerolinea|IDAerolinea|AeropuertoOrigen|AeropuertoOrigenID|AeropuertoDestino|AeropuertoDestinoID|OperadoCarrier|Stops|Equipamiento|TicketsVendidos|Lugares|PrecioTicket|KilometrosTotales|Fecha|ocupacion
MF|5484|XMN|3383|ZUH|6355||0|737|40|103|57.17|3766.56|2023-01-01|38.83495145631068
MF|5484|XNN|6366|CKG|3393||0|737|66|145|71.9|3146.2|2023-01-01|45.51724137931035
MF|5484|YNZ|6393|HRB|3400||0|737|60|133|68.88|6015.0|2023-01-01|45.11278195488722
MH|3378|AKL|2006|KUL|3304||0|772|9|19|64.99|4213.0|2023-01-01|47.368421052631575
MH|3378|AUH|2179|KWI|2176||0|320|24|85|75.83|1822.83|2023-01-01|28.235294117647058
MH|3378|BAH|2057|BKK|3885||0|330 332|18|37|74.05|4818.0|2023-01-01|48.64864864864865
MH|3378|BKI|3269|HKG|3077||0|738 320|68|156|74.36|2679.6|2023-01-01|43.58974358974359
MH|3378|BKI|3269|LBU|3270||0|738 AT7|44|92|77.76|4260.8|2023-01-01|47.82608695652174
MH|3378|BKI|3269|NRT|2279||0|738|74|160|66.31|1598.46|2023-01-01|46.25
MH|3378|BKI|3269|PER|3351||0|738|66|157|74.34|2109.3|2023-01-01|42.038216560509554
MH|3378|BKK|3885|PEN|3308|Y|0|734|74|168|77.59|2415.15|2023-01-01|44.047619047619044
MH|3378|CAI|1128|BKK|3885|Y|0|773|53|140|53.05|1835.66|2023-01-01|37.857142857142854
MH|3378|DAC|3076|KUL|3304||0|772 738 333|78|169|75.49|1262.13|2023-01-01|46.15384615384615
MH|3378|FRA|340|KUL|3304||0|772|28|82|71.37|3554.6|2023-01-01|34.146341463414636
MH|3378|KTM|3125|KUL|3304||0|738|65|161|77.56|1022.2|2023-01-01|40.37267080745342
MH|3378|KUA|3299|KUL|3304||0|738 734|12|35|54.45|1765.19|2023-01-01|34.285714285714285
MH|3378|KUA|3299|SIN|3316|Y|0|AT7|34|83|54.55|3476.3|2023-01-01|40.963855421686745
MH|3378|KUL|3304|BNE|3320||0|333|19|46|60.12|7363.400000000001|2023-01-01|41.30434782608695
MH|3378|KUL|3304|DAC|3076||0|772 738|17|36|71.15|1654.94|2023-01-01|47.22222222222222
MH|3378|KUL|3304|IST|1701||0|772 330|57|128|63.69|4786.9|2023-01-01|44.53125
MH|3378|KUL|3304|KMG|3382||0|738|68|162|63.14|3581.97|2023-01-01|41.9753086419753
MH|3378|KUL|3304|MLE|3156||0|738|27|61|54.95|1611.98|2023-01-01|44.26229508196721
MH|3378|KUL|3304|MYY|3266||0|738 734|37|79|66.18|4021.05|2023-01-01|46.835443037974684
MH|3378|KUL|3304|PEN|3308||0|738 734|51|121|68.24|2236.7|2023-01-01|42.14876033057851
MH|3378|KUL|3304|SIN|3316||0|738 319 320|45|95|68.78|3611.74|2023-01-01|47.368421052631575
MH|3378|KUL|3304|USM|3177|Y|0|319|22|76|67.83|1618.2|2023-01-01|28.947368421052634
MH|3378|LGL|6215|MYY|3266|Y|0|DHT|39|94|64.52|1896.87|2023-01-01|41.48936170212766
MH|3378|MEL|3339|KUL|3304||0|333 772|33|103|76.51|1951.5|2023-01-01|32.038834951456316
MH|3378|PEN|3308|BKK|3885|Y|0|734|49|112|58.51|948.47|2023-01-01|43.75
MH|3378|PEN|3308|SZB|3408|Y|0|AT7|35|75|73.64|2408.2|2023-01-01|46.666666666666664
MH|3378|PNH|3034|KUL|3304||0|738|40|97|64.07|4055.14|2023-01-01|41.23711340206185
MH|3378|SDK|4141|KUD|6222|Y|0|DHT|41|124|57.15|7483.099999999999|2023-01-01|33.064516129032256
MH|3378|SIN|3316|TAS|2983|Y|0|752|4|15|57.2|2289.27|2023-01-01|26.666666666666668
MH|3378|SZB|3408|BTH|3903|Y|0|AT7|88|176|74.32|1032.9|2023-01-01|50.0
MH|3378|SZB|3408|SIN|3316|Y|0|AT7|38|123|66.34|3384.22|2023-01-01|30.89430894308943
MH|3378|USM|3177|KUL|3304|Y|0|319|42|105|59.56|2233.7|2023-01-01|40.0
MH|3378|USM|3177|SZB|3408|Y|0|AT7|27|71|72.79|3210.41|2023-01-01|38.028169014084504
MI|4750|CCU|3043|SIN|3316||0|320|55|111|65.63|2168.61|2023-01-01|49.549549549549546
MI|4750|CEB|4206|SIN|3316||0|320 738|58|124|52.1|7315.8|2023-01-01|46.774193548387096
MI|4750|DAD|3196|SIN|3316||0|738 320|40|97|68.6|973.59|2023-01-01|41.23711340206185
MI|4750|MDC|3250|SIN|3316||0|320|27|93|56.31|5129.8|2023-01-01|29.03225806451613
MI|4750|PLM|3289|SIN|3316||0|319|41|140|73.33|1218.49|2023-01-01|29.28571428571429
MI|4750|SIN|3316|BLR|3131||0|320|53|127|77.73|2997.1|2023-01-01|41.732283464566926
MI|4750|SIN|3316|DAD|3196||0|738 319 320|29|74|66.6|1460.54|2023-01-01|39.189189189189186
MI|4750|SIN|3316|MDC|3250||0|320|79|175|52.31|2970.65|2023-01-01|45.14285714285714
MI|4750|SIN|3316|RGN|3239||0|320 319|37|93|58.09|2896.6000000000004|2023-01-01|39.784946236559136
MI|4750|SIN|3316|XMN|3383||0|320|68|136|63.14|2579.92|2023-01-01|50.0
MJ|3342|COK|3136|CMB|3024|Y|0|320|64|138|50.95|1899.5|2023-01-01|46.3768115942029
MJ|3342|DXB|2188|CMB|3024|Y|0|343 320 332|45|122|50.74|803.13|2023-01-01|36.885245901639344
MJ|3342|RUH|2082|CMB|3024|Y|0|343|46|105|50.24|3343.3|2023-01-01|43.80952380952381
MK|1057|BLR|3131|MAA|3144||0|332|35|90|60.94|2248.34|2023-01-01|38.88888888888889
MK|1057|MRU|893|CPT|797||0|319|62|153|77.47|2082.78|2023-01-01|40.52287581699346
MK|1057|MRU|893|TNR|918||0|343 319|71|169|62.83|3070.4|2023-01-01|42.01183431952663
MM|17675|KIX|3992|CTS|2287||0|320|33|103|58.27|2281.4|2023-01-01|32.038834951456316
MM|17675|PUS|2372|KIX|3992||0|320|62|152|52.38|2525.78|2023-01-01|40.78947368421053
MO|502|YFO|58|YWG|160||0|AT4 FRJ|21|62|67.53|1670.72|2023-01-01|33.87096774193548
MO|502|YGX|5497|YWG|160||0|AT4|13|52|59.13|2170.49|2023-01-01|25.0
MO|502|YRT|132|YTH|141||0|AT4|35|114|54.38|1332.13|2023-01-01|30.701754385964914
MO|502|YRT|132|YXN|5534||0|AT4|91|183|62.24|5918.099999999999|2023-01-01|49.72677595628415
MO|502|YSK|5529|YWG|160||0|AT4|2|7|57.07|1948.33|2023-01-01|28.57142857142857
MO|502|YTH|141|YQD|5524||0|FRJ|18|57|70.04|2215.32|2023-01-01|31.57894736842105
MO|502|YXN|5534|YRT|132||0|AT4|45|141|60.39|2426.78|2023-01-01|31.914893617021278
MO|502|YYQ|187|YRT|132||0|FRJ AT4|35|110|63.69|1447.38|2023-01-01|31.818181818181817
MR|13335|BKK|3885|ULN|3380||0|319|69|166|53.05|6228.3|2023-01-01|41.566265060240966
MS|2143|ADD|1107|LAD|951||0|77W|39|133|53.82|1981.8000000000002|2023-01-01|29.32330827067669
MS|2143|ALG|210|CAI|1128||0|320|66|164|67.65|6866.900000000001|2023-01-01|40.243902439024396
MS|2143|AMS|580|CAI|1128||0|738|38|84|72.92|2131.22|2023-01-01|45.23809523809524
MS|2143|ASW|1136|CAI|1128||0|E70 738|56|146|61.06|1995.73|2023-01-01|38.35616438356164
MS|2143|AUH|2179|CAI|1128||0|738 330|44|135|60.9|7278.5|2023-01-01|32.592592592592595
MS|2143|BGW|4130|CAI|1128||0|320|27|75|56.85|2368.73|2023-01-01|36.0
MS|2143|BKK|3885|CAI|1128||0|773|12|37|78.34|1518.89|2023-01-01|32.432432432432435
MS|2143|CAI|1128|AMS|580||0|738|14|32|56.82|1082.57|2023-01-01|43.75
MS|2143|CAI|1128|ASW|1136||0|738 E70|15|36|61.47|1543.9|2023-01-01|41.66666666666667
MS|2143|CAI|1128|DXB|2188||0|773 333|35|132|62.09|3132.3|2023-01-01|26.515151515151516
MS|2143|CAI|1128|GVA|1665||0|738|32|102|50.72|2061.91|2023-01-01|31.372549019607842
MS|2143|CAI|1128|JED|2072||0|738 330 340 333 320|17|61|77.56|1081.83|2023-01-01|27.86885245901639
MS|2143|CAI|1128|JFK|3797||0|773|87|178|70.01|3585.3|2023-01-01|48.87640449438202
MS|2143|CAI|1128|MED|2074||0|330 738 333|22|44|54.83|2564.3|2023-01-01|50.0
MS|2143|CAI|1128|TIP|1157||0|321 320|42|103|76.61|858.56|2023-01-01|40.77669902912621
MS|2143|CAI|1128|VIE|1613||0|738 E70|7|23|56.57|922.38|2023-01-01|30.434782608695656
MS|2143|HBE|3410|ATH|3941||0|E70|59|130|76.7|1510.88|2023-01-01|45.38461538461539
MS|2143|HBE|3410|CAI|1128||0|738 320 321|87|174|74.41|867.45|2023-01-01|50.0
MS|2143|JED|2072|HBE|3410||0|320|14|31|59.29|1237.3999999999999|2023-01-01|45.16129032258064
MS|2143|MAD|1229|CAI|1128||0|738|5|14|66.99|1193.37|2023-01-01|35.714285714285715
MS|2143|SSH|4057|HBE|3410||0|E70|45|99|63.37|806.07|2023-01-01|45.45454545454545
MU|1758|AQG|6427|SHA|3391||0|EMB|48|141|52.36|6420.93|2023-01-01|34.04255319148936
MU|1758|BAV|6346|SHA|3391|Y|0|738 737|46|142|61.05|3262.89|2023-01-01|32.3943661971831
MU|1758|BAV|6346|SJW|6347|Y|0|737|43|132|57.56|1367.6|2023-01-01|32.57575757575758
MU|1758|BFJ|9025|NAY|6341|Y|0|737|25|92|51.76|6110.700000000001|2023-01-01|27.173913043478258
MU|1758|BHY|6351|KMG|3382||0|737|15|36|62.64|1641.19|2023-01-01|41.66666666666667
MU|1758|BKK|3885|KMG|3382||0|737|14|54|63.13|4578.3|2023-01-01|25.925925925925924
MU|1758|CAN|3370|NGB|3387||0|738 320|1|3|55.08|4340.14|2023-01-01|33.33333333333333
MU|1758|CAN|3370|TAO|3390||0|320|49|108|67.6|1867.8|2023-01-01|45.370370370370374
MU|1758|CGO|3375|DLC|3404||0|737|49|128|66.5|1684.04|2023-01-01|38.28125
MU|1758|CGQ|4380|XIY|3379||0|320|35|118|73.17|5282.799999999999|2023-01-01|29.66101694915254
MU|1758|CKG|3393|SHA|3391||0|321 738|12|30|62.8|1040.48|2023-01-01|40.0
MU|1758|CKG|3393|WUX|6390||0|320|40|104|59.42|4882.3|2023-01-01|38.46153846153847
MU|1758|CPH|609|AMS|580||0|737 EMJ F70|41|118|66.18|3306.19|2023-01-01|34.74576271186441
MU|1758|CTU|3395|CZX|4109||0|320|66|166|78.72|1343.66|2023-01-01|39.75903614457831
MU|1758|CTU|3395|KHN|3384||0|738|30|117|67.32|2515.78|2023-01-01|25.64102564102564
MU|1758|CTU|3395|SHA|3391||0|738 767|75|152|71.68|1520.91|2023-01-01|49.34210526315789
MU|1758|CZX|4109|PEK|3364||0|320|80|168|77.73|2913.75|2023-01-01|47.61904761904761
MU|1758|DIG|6375|KMG|3382||0|737|86|182|72.53|2253.38|2023-01-01|47.25274725274725
MU|1758|DLC|3404|CGO|3375||0|737|39|114|79.74|1197.41|2023-01-01|34.21052631578947
MU|1758|DLC|3404|CZX|4109||0|320|38|134|54.75|2323.38|2023-01-01|28.35820895522388
MU|1758|DLU|4054|JHG|4055||0|737|46|134|59.49|4359.5|2023-01-01|34.32835820895522
MU|1758|DTW|3645|PEK|3364|Y|0|777|72|149|75.43|1147.69|2023-01-01|48.322147651006716
MU|1758|DYG|6353|CZX|4109||0|320|38|96|74.68|1210.67|2023-01-01|39.58333333333333
MU|1758|DYG|6353|XIY|3379||0|320|48|137|66.1|2638.56|2023-01-01|35.03649635036496
MU|1758|FOC|3385|KMG|3382||0|737|30|68|66.91|6818.0|2023-01-01|44.11764705882353
MU|1758|FUG|7503|SHA|3391|Y|0|737|30|64|71.41|2084.26|2023-01-01|46.875
MU|1758|HFE|3389|CTU|3395||0|320|59|151|55.59|2524.25|2023-01-01|39.0728476821192
MU|1758|HGH|3386|WUH|3376||0|320|20|65|51.65|1117.93|2023-01-01|30.76923076923077
MU|1758|HKG|3077|WUX|6390||0|320|59|151|70.67|5362.32|2023-01-01|39.0728476821192
MU|1758|HRB|3400|DSN|6434||0|733|50|119|56.41|1919.64|2023-01-01|42.016806722689076
MU|1758|HRB|3400|NAY|6341|Y|0|737|29|103|58.59|1127.3|2023-01-01|28.155339805825243
MU|1758|HRB|3400|TAO|3390||0|321 320|66|148|64.96|2678.04|2023-01-01|44.5945945945946
MU|1758|IQN|6365|LHW|6431|Y|0|737|45|144|58.26|1248.75|2023-01-01|31.25
MU|1758|JGD|8979|HRB|3400||0|320|74|155|72.29|2596.28|2023-01-01|47.74193548387097
MU|1758|JHG|4055|TCZ|7862||0|733|37|76|74.32|5079.3|2023-01-01|48.68421052631579
MU|1758|JIC|\N|NAY|6341|Y|0|737|57|150|77.8|1706.81|2023-01-01|38.0
MU|1758|JXA|8417|TAO|3390|Y|0|737|65|134|61.83|7953.400000000001|2023-01-01|48.507462686567166
MU|1758|KHN|3384|HAK|4120||0|320|32|106|59.56|1793.6000000000001|2023-01-01|30.18867924528302
MU|1758|KMG|3382|JHG|4055||0|737 733 320|23|60|73.44|1215.09|2023-01-01|38.333333333333336
MU|1758|KMG|3382|KWL|3372||0|738 73G|11|37|79.46|7922.6|2023-01-01|29.72972972972973
MU|1758|KMG|3382|MDL|3222||0|738|32|97|76.47|1271.48|2023-01-01|32.98969072164948
MU|1758|KMG|3382|SYM|6377||0|733 737|51|138|64.91|3764.5|2023-01-01|36.95652173913043
MU|1758|KMG|3382|TSN|3368||0|737|20|68|53.96|1011.11|2023-01-01|29.411764705882355
MU|1758|KMG|3382|WNZ|6392||0|737|12|29|71.48|1945.1|2023-01-01|41.37931034482759
MU|1758|KOJ|2307|PVG|3406||0|319|30|120|62.78|3733.17|2023-01-01|25.0
MU|1758|KWE|3394|CSX|3371||0|320|34|114|58.8|3292.05|2023-01-01|29.82456140350877
MU|1758|KWL|3372|ICN|3930||0|320|20|40|58.9|2729.27|2023-01-01|50.0
MU|1758|KWL|3372|KMG|3382||0|738 73G|47|130|75.76|3818.3999999999996|2023-01-01|36.15384615384615
MU|1758|LAX|3484|PVG|3406||0|346|41|117|58.48|4634.1|2023-01-01|35.04273504273504
MU|1758|LHR|507|PVG|3406||0|332|61|130|70.81|7176.900000000001|2023-01-01|46.92307692307692
MU|1758|LHW|6431|KMG|3382||0|320|87|176|65.9|2863.11|2023-01-01|49.43181818181818
MU|1758|LHW|6431|URC|3399||0|320|17|43|68.61|1519.25|2023-01-01|39.53488372093023
MU|1758|LJG|4033|CAN|3370||0|733|69|151|51.19|2573.04|2023-01-01|45.6953642384106
MU|1758|LYG|6383|PEK|3364||0|319|83|174|60.87|2148.93|2023-01-01|47.701149425287355
MU|1758|LYG|6383|SHA|3391|Y|0|738 737|15|34|70.92|2282.87|2023-01-01|44.11764705882353
MU|1758|LZH|6356|WUH|3376||0|EMB|58|143|59.17|2866.79|2023-01-01|40.55944055944056
MU|1758|MEL|3339|SIN|3316|Y|0|333|50|133|52.15|2314.65|2023-01-01|37.59398496240601
MU|1758|MIG|6400|PVG|3406|Y|0|738|80|161|72.23|4062.81|2023-01-01|49.68944099378882
MU|1758|NAY|6341|CKG|3393|Y|0|737|39|99|66.62|2005.0|2023-01-01|39.39393939393939
MU|1758|NAY|6341|IQN|6365|Y|0|737|37|98|69.02|1817.88|2023-01-01|37.755102040816325
MU|1758|NAY|6341|XFN|6360|Y|0|737|21|80|58.29|1265.25|2023-01-01|26.25
MU|1758|NGB|3387|CSX|3371||0|320|51|130|60.98|2412.13|2023-01-01|39.23076923076923
MU|1758|NKG|3388|KIX|3992||0|320|32|124|73.79|1104.81|2023-01-01|25.806451612903224
MU|1758|NKG|3388|KMG|3382||0|737|17|59|74.61|840.09|2023-01-01|28.8135593220339
MU|1758|NKG|3388|LHW|6431||0|320|35|97|63.53|1802.58|2023-01-01|36.08247422680412
MU|1758|NKG|3388|PEK|3364||0|320 321 332|62|134|69.43|6012.6|2023-01-01|46.26865671641791
MU|1758|NKG|3388|TAO|3390||0|321 320|48|145|60.71|2277.13|2023-01-01|33.10344827586207
MU|1758|NKG|3388|TGO|6348||0|320|40|135|77.68|1379.6000000000001|2023-01-01|29.629629629629626
MU|1758|NNG|3373|HAN|3199||0|737|52|119|52.17|4525.299999999999|2023-01-01|43.69747899159664
MU|1758|NNG|3373|KMG|3382||0|737|39|86|66.96|3977.0|2023-01-01|45.348837209302324
MU|1758|NRT|2279|PVG|3406||0|321 333 332|21|46|77.51|7276.7|2023-01-01|45.65217391304348
MU|1758|PEK|3364|NGB|3387||0|320 321|58|146|76.03|1012.02|2023-01-01|39.726027397260275
MU|1758|PVG|3406|CNX|3931||0|320|39|120|57.25|1880.84|2023-01-01|32.5
MU|1758|PVG|3406|CTS|2287||0|321 320|59|131|60.64|2501.28|2023-01-01|45.038167938931295
MU|1758|PVG|3406|KOJ|2307||0|319|80|179|51.32|1323.68|2023-01-01|44.6927374301676
MU|1758|PVG|3406|LHW|6431||0|320|41|106|62.16|1365.33|2023-01-01|38.67924528301887
MU|1758|PVG|3406|LZO|6399||0|319|3|9|70.74|830.72|2023-01-01|33.33333333333333
MU|1758|PVG|3406|NGO|3942||0|320|31|90|54.67|1374.2|2023-01-01|34.44444444444444
MU|1758|PVG|3406|PUS|2372||0|321 320|8|24|65.05|1243.08|2023-01-01|33.33333333333333
MU|1758|PVG|3406|SZX|3374||0|320 321|4|8|50.43|2076.31|2023-01-01|50.0
MU|1758|PVG|3406|WUH|3376||0|738 320 332|69|149|55.35|848.93|2023-01-01|46.308724832214764
MU|1758|RGN|3239|NNG|3373||0|737|42|99|65.33|1125.49|2023-01-01|42.42424242424242
MU|1758|SHA|3391|HND|2359||0|321|80|163|58.46|2815.33|2023-01-01|49.079754601226995
MU|1758|SHA|3391|LYA|4148||0|321|85|182|51.37|7469.400000000001|2023-01-01|46.7032967032967
MU|1758|SHA|3391|XIY|3379||0|320 321|24|77|66.7|2462.71|2023-01-01|31.16883116883117
MU|1758|SJW|6347|NKG|3388||0|319 320|27|67|73.44|1689.79|2023-01-01|40.298507462686565
MU|1758|SVO|2985|PVG|3406||0|333 767 77W|61|153|74.63|2174.08|2023-01-01|39.869281045751634
MU|1758|SZX|3374|KHN|3384||0|320|44|139|64.04|2258.69|2023-01-01|31.654676258992804
MU|1758|TAO|3390|PEK|3364||0|320 321 319|21|65|76.26|1419.6000000000001|2023-01-01|32.30769230769231
MU|1758|TNA|4108|HKG|3077||0|319|64|156|58.7|1512.56|2023-01-01|41.02564102564102
MU|1758|TPE|2276|KHN|3384||0|320|51|120|79.85|2301.14|2023-01-01|42.5
MU|1758|TPE|2276|SJW|6347||0|737|29|115|64.07|3447.06|2023-01-01|25.217391304347824
MU|1758|URC|3399|KHG|3397||0|E90 73G 320|16|34|70.98|4981.9|2023-01-01|47.05882352941176
MU|1758|UYN|6368|NAY|6341|Y|0|737 73G|79|167|65.07|8367.35|2023-01-01|47.30538922155689
MU|1758|UYN|6368|XIY|3379||0|320 319|42|133|79.6|832.27|2023-01-01|31.57894736842105
MU|1758|WNZ|6392|CJU|2370||0|320|46|145|66.65|7375.599999999999|2023-01-01|31.724137931034484
MU|1758|WNZ|6392|HKG|3077||0|738|29|72|61.17|1776.55|2023-01-01|40.27777777777778
MU|1758|WNZ|6392|PEK|3364||0|738|9|22|61.69|1130.02|2023-01-01|40.909090909090914
MU|1758|WUA|6955|HET|6345||0|320|35|99|54.49|1478.33|2023-01-01|35.35353535353536
MU|1758|WUH|3376|AQG|6427||0|EMB|7|24|51.05|816.05|2023-01-01|29.166666666666668
MU|1758|WUH|3376|NNG|3373||0|738|22|59|58.68|6207.4|2023-01-01|37.28813559322034
MU|1758|WUH|3376|ZYI|\N||0|320|35|96|70.17|1562.56|2023-01-01|36.45833333333333
MU|1758|WUX|6390|CAN|3370||0|321 320 E90|52|130|51.68|874.1|2023-01-01|40.0
MU|1758|XFN|6360|WUH|3376||0|EMB|44|92|78.56|2643.7|2023-01-01|47.82608695652174
MU|1758|XIY|3379|DNH|4308||0|320|17|39|70.94|2149.31|2023-01-01|43.58974358974359
MU|1758|XIY|3379|HGH|3386||0|321 320|45|107|69.2|2477.03|2023-01-01|42.05607476635514
MU|1758|XIY|3379|HKG|3077||0|320|17|53|64.25|1574.04|2023-01-01|32.075471698113205
MU|1758|XIY|3379|KWL|3372||0|320|23|49|61.9|8696.26|2023-01-01|46.93877551020408
MU|1758|XIY|3379|TAO|3390||0|320|32|82|59.02|1139.6|2023-01-01|39.02439024390244
MU|1758|XIY|3379|TPE|2276||0|320|52|111|60.66|2186.73|2023-01-01|46.846846846846844
MU|1758|XIY|3379|UYN|6368||0|319 320|73|154|51.4|7420.0|2023-01-01|47.4025974025974
MU|1758|XIY|3379|YZY|7987||0|320|51|130|65.56|1570.4|2023-01-01|39.23076923076923
MU|1758|XNN|6366|CGO|3375||0|320|32|128|71.78|917.14|2023-01-01|25.0
MU|1758|XNN|6366|CKG|3393||0|320|43|125|67.02|3223.33|2023-01-01|34.4
MU|1758|XNN|6366|PVG|3406||0|319|75|150|58.01|2008.79|2023-01-01|50.0
MU|1758|YBP|4110|PVG|3406||0|319|95|195|59.06|1474.27|2023-01-01|48.717948717948715
MU|1758|YNJ|6414|TAO|3390||0|320|62|127|56.57|4329.9|2023-01-01|48.818897637795274
MU|1758|YNT|3392|HRB|3400||0|320|48|109|66.08|1619.47|2023-01-01|44.03669724770643
MW|3437|MKK|3705|HNL|3728||0|CNA|74|162|67.78|6013.5|2023-01-01|45.67901234567901
MY|3498|SPR|4279|BZE|1957||0|CNC|32|116|63.33|1321.48|2023-01-01|27.586206896551722
MY|3498|SPR|4279|CUK|5454||0|CNC|56|117|74.62|7396.900000000001|2023-01-01|47.863247863247864
MY|3498|TZA|6463|SPR|4279||0|CNC|60|134|66.73|1262.69|2023-01-01|44.776119402985074
NF|524|BNE|3320|VLI|1997||0|738|55|118|74.54|2908.8|2023-01-01|46.61016949152542
NF|524|LOD|5898|LNE|5904||0|DHT|50|126|59.2|1190.55|2023-01-01|39.682539682539684
NF|524|NUS|5905|SWJ|5912||0|DHT|70|159|51.5|1136.33|2023-01-01|44.0251572327044
NF|524|NUS|5905|VLI|1997||0|YN2 DHT BNI|25|95|52.01|1375.3|2023-01-01|26.31578947368421
NF|524|SLH|5894|SON|5908||0|DHT YN2|27|90|51.3|1907.55|2023-01-01|30.0
NF|524|SON|5908|LOD|5898||0|DHT YN2 BNI|96|193|64.86|4520.82|2023-01-01|49.740932642487046
NF|524|SON|5908|VLI|1997||0|ATR DHT|17|47|53.98|1907.0|2023-01-01|36.17021276595745
NF|524|SWJ|5912|VLI|1997||0|DHT|36|136|61.12|4548.31|2023-01-01|26.47058823529412
NF|524|TAH|4242|AUY|5914||0|YN2 BNI|95|195|60.58|3089.68|2023-01-01|48.717948717948715
NF|524|TAH|4242|IPA|5918||0|YN2|33|95|54.2|1016.44|2023-01-01|34.73684210526316
NH|324|CGK|3275|KIX|3992||0|332|56|148|62.74|5367.5|2023-01-01|37.83783783783784
NH|324|CTS|2287|AXT|2345|Y|0|DH8|38|124|66.17|942.92|2023-01-01|30.64516129032258
NH|324|CTS|2287|PEK|3364|Y|0|738|68|146|76.07|2748.32|2023-01-01|46.57534246575342
NH|324|DUS|345|NRT|2279||0|788|19|67|75.02|3990.0|2023-01-01|28.35820895522388
NH|324|FRA|340|KIX|3992|Y|0|744|64|150|55.99|4032.65|2023-01-01|42.66666666666667
NH|324|FUK|2305|CTS|2287||0|772 767|65|130|53.24|1426.28|2023-01-01|50.0
NH|324|FUK|2305|NRT|2279||0|735 738|39|100|76.87|2990.42|2023-01-01|39.0
NH|324|FUK|2305|OKA|2384||0|735 767 738|42|115|56.06|3257.26|2023-01-01|36.52173913043478
NH|324|GUM|2246|OKJ|2327|Y|0|73G|33|93|56.26|4247.13|2023-01-01|35.483870967741936
NH|324|HKD|2288|NGO|3942||0|320|53|113|52.76|2208.29|2023-01-01|46.902654867256636
NH|324|HND|2359|AKJ|2299|Y|0|737 763 735|68|158|67.78|1028.74|2023-01-01|43.037974683544306
NH|324|HND|2359|CDG|1382||0|777|49|130|75.83|1460.2|2023-01-01|37.69230769230769
NH|324|HND|2359|CTS|2287||0|737 773 772 787 767 320|60|158|51.7|886.94|2023-01-01|37.9746835443038
NH|324|HND|2359|YGJ|2330||0|767 738 737 320|72|161|57.67|1526.64|2023-01-01|44.72049689440994
NH|324|IAH|3550|NRT|2279|Y|0|777|44|121|64.19|3540.7999999999997|2023-01-01|36.36363636363637
NH|324|ICN|3930|MYJ|2333|Y|0|321|33|98|67.21|3269.77|2023-01-01|33.6734693877551
NH|324|ICN|3930|NRT|2279|Y|0|333 321 738 772 74E|8|29|55.91|1523.28|2023-01-01|27.586206896551722
NH|324|ICN|3930|TAK|2337|Y|0|321 320|58|118|71.32|2908.39|2023-01-01|49.152542372881356
NH|324|ISG|2387|KIX|3992||0|737|49|117|67.9|2207.68|2023-01-01|41.88034188034188
NH|324|KCZ|2332|HND|2359||0|767 738|69|163|74.4|1448.53|2023-01-01|42.331288343558285
NH|324|KIX|3992|PEK|3364||0|737|37|123|52.8|4800.5|2023-01-01|30.081300813008134
NH|324|KIX|3992|WUX|6390|Y|0|738|44|89|67.86|2958.47|2023-01-01|49.43820224719101
NH|324|KMJ|2312|HND|2359||0|787 767 320|48|108|59.07|6573.9|2023-01-01|44.44444444444444
NH|324|KUH|5994|CTS|2287||0|737|69|150|68.51|4217.6|2023-01-01|46.0
NH|324|LAX|3484|NRT|2279||0|77W|46|137|52.86|8680.7|2023-01-01|33.57664233576642
NH|324|MYJ|2333|ITM|2334|Y|0|767 DH8 737 320|60|159|62.02|811.48|2023-01-01|37.735849056603776
NH|324|NGO|3942|HKD|2288||0|320|41|133|54.27|6059.0|2023-01-01|30.82706766917293
NH|324|NGO|3942|MMB|2290||0|735|56|141|63.1|4061.7000000000003|2023-01-01|39.71631205673759
NH|324|NGO|3942|OKA|2384||0|767|43|109|62.88|2910.87|2023-01-01|39.44954128440367
NH|324|NGO|3942|PVG|3406||0|737|37|85|78.83|2264.3|2023-01-01|43.529411764705884
NH|324|NGS|2313|NGO|3942||0|737|89|183|55.81|9720.81|2023-01-01|48.63387978142077
NH|324|NRT|2279|HNL|3728|Y|0|744 763|69|141|70.6|909.19|2023-01-01|48.93617021276596
NH|324|NRT|2279|MFM|3121|Y|0|321 320 319|49|125|55.07|2380.93|2023-01-01|39.2
NH|324|NRT|2279|MNL|2397||0|763|20|62|57.81|3628.48|2023-01-01|32.25806451612903
NH|324|NRT|2279|OKA|2384||0|767|53|108|65.37|4390.7|2023-01-01|49.074074074074076
NH|324|NRT|2279|PEK|3364||0|763|73|156|61.11|2032.78|2023-01-01|46.794871794871796
NH|324|NRT|2279|SEA|3577||0|788|37|105|61.32|1172.83|2023-01-01|35.23809523809524
NH|324|OIT|2310|HND|2359||0|320 767 737|19|40|66.82|3006.74|2023-01-01|47.5
NH|324|OKJ|2327|CTS|2287|Y|0|737|28|105|59.54|3870.2|2023-01-01|26.666666666666668
NH|324|PEK|3364|CTS|2287|Y|0|738|25|54|74.64|3764.79|2023-01-01|46.2962962962963
NH|324|PVG|3406|NRT|2279||0|777 788 763|28|88|75.99|1498.1999999999998|2023-01-01|31.818181818181817
NH|324|PVG|3406|SDJ|2347|Y|0|738|52|108|60.33|3142.25|2023-01-01|48.148148148148145
NH|324|TAK|2337|OKA|2384|Y|0|767|34|120|73.93|1293.45|2023-01-01|28.333333333333332
