CodAerolinea|IDAerolinea|AeropuertoOrigen|AeropuertoOrigenID|AeropuertoDestino|AeropuertoDestinoID|OperadoCarrier|Stops|Equipamiento|TicketsVendidos|Lugares|PrecioTicket|KilometrosTotales|Fecha|ocupacion
MU|1758|NGB|3387|CJU|2370||0|320|236|259|50.85|816.4|2023-01-01|91.11969111969111
MU|1758|NGB|3387|KHN|3384||0|738|306|306|64.54|2816.72|2023-01-01|100.0
MU|1758|NGB|3387|KMG|3382||0|320|145|164|73.48|4809.16|2023-01-01|88.41463414634147
MU|1758|NGB|3387|PEK|3364||0|320 321|210|223|64.6|1622.26|2023-01-01|94.17040358744396
MU|1758|NGB|3387|TAO|3390||0|320|342|373|77.03|1846.3|2023-01-01|91.68900804289544
MU|1758|NGB|3387|XIY|3379||0|320|345|352|68.6|1418.98|2023-01-01|98.01136363636364
MU|1758|NGB|3387|XMN|3383||0|320|315|338|66.88|841.41|2023-01-01|93.19526627218934
MU|1758|NGO|3942|TAO|3390||0|321|291|292|58.1|1623.65|2023-01-01|99.65753424657534
MU|1758|NKG|3388|BAV|6346||0|320|328|351|51.46|1179.21|2023-01-01|93.44729344729345
MU|1758|NKG|3388|CIF|6342||0|320|145|154|75.49|2034.88|2023-01-01|94.15584415584416
MU|1758|NKG|3388|CTU|3395||0|320|190|217|78.04|7275.900000000001|2023-01-01|87.55760368663594
MU|1758|NKG|3388|DYG|6353||0|320|48|55|56.47|5122.3|2023-01-01|87.27272727272727
MU|1758|NKG|3388|ICN|3930||0|321 320|347|363|52.05|1621.68|2023-01-01|95.59228650137742
MU|1758|NKG|3388|KHH|2264||0|321 320|168|187|54.11|1221.14|2023-01-01|89.83957219251337
MU|1758|NKG|3388|XIY|3379||0|321 320|92|106|76.66|1323.5|2023-01-01|86.79245283018868
MU|1758|NKG|3388|XMN|3383||0|320|270|272|58.64|1163.46|2023-01-01|99.26470588235294
MU|1758|NKG|3388|ZYI|\N||0|320|218|255|54.46|2495.74|2023-01-01|85.49019607843137
MU|1758|NNG|3373|NKG|3388||0|320|296|332|68.16|4737.7|2023-01-01|89.1566265060241
MU|1758|NNG|3373|PNH|3034||0|737|136|148|62.29|1540.33|2023-01-01|91.8918918918919
MU|1758|NNG|3373|PVG|3406||0|73G|192|221|65.92|2606.78|2023-01-01|86.87782805429865
MU|1758|NNG|3373|SHA|3391||0|738 320|49|50|72.05|2967.7999999999997|2023-01-01|98.0
MU|1758|NNG|3373|SIN|3316||0|320|117|124|54.62|4375.83|2023-01-01|94.35483870967742
MU|1758|NNG|3373|VTE|3120||0|737|126|135|76.61|2805.5|2023-01-01|93.33333333333333
MU|1758|NNG|3373|XIY|3379||0|737|81|81|73.51|6219.5|2023-01-01|100.0
MU|1758|NRT|2279|CAN|3370|Y|0|767|185|215|58.39|2151.85|2023-01-01|86.04651162790698
MU|1758|NYT|8130|KMG|3382||0|737|82|82|50.9|2293.74|2023-01-01|100.0
MU|1758|OKJ|2327|PVG|3406||0|320|271|314|62.34|3550.32|2023-01-01|86.30573248407643
MU|1758|PEK|3364|CGQ|4380||0|320|170|176|59.53|1494.51|2023-01-01|96.5909090909091
MU|1758|PEK|3364|CJU|2370||0|321|242|252|62.57|1076.46|2023-01-01|96.03174603174604
MU|1758|PEK|3364|DLC|3404||0|320 321|283|325|77.0|5859.2|2023-01-01|87.07692307692308
MU|1758|PEK|3364|DTW|3645|Y|0|777|180|209|68.77|6384.5|2023-01-01|86.1244019138756
MU|1758|PEK|3364|HFE|3389||0|320|238|257|52.99|1541.53|2023-01-01|92.60700389105058
MU|1758|PEK|3364|HND|2359|Y|0|767|237|245|60.94|1741.49|2023-01-01|96.73469387755102
MU|1758|PEK|3364|JXA|8417||0|320|312|367|78.36|975.23|2023-01-01|85.01362397820164
MU|1758|PEK|3364|LYG|6383||0|319|317|345|72.62|5736.3|2023-01-01|91.88405797101449
MU|1758|PEK|3364|NRT|2279|Y|0|767 73H|280|300|50.45|6769.099999999999|2023-01-01|93.33333333333333
MU|1758|PEK|3364|SEA|3577|Y|0|76W|242|243|67.8|1927.58|2023-01-01|99.58847736625515
MU|1758|PEK|3364|SHA|3391||0|333 767|201|209|72.38|1853.19|2023-01-01|96.17224880382776
MU|1758|PEK|3364|TAO|3390||0|319 320 321|296|332|72.21|7409.0|2023-01-01|89.1566265060241
MU|1758|PEK|3364|WNZ|6392||0|738|342|395|71.46|4216.22|2023-01-01|86.58227848101265
MU|1758|PEK|3364|YNT|3392||0|321 320|196|216|51.59|3197.25|2023-01-01|90.74074074074075
MU|1758|PER|3351|SIN|3316|Y|0|332|175|196|79.69|1412.0|2023-01-01|89.28571428571429
MU|1758|PUS|2372|NKG|3388|Y|0|73H|325|344|54.9|2329.56|2023-01-01|94.47674418604652
MU|1758|PVG|3406|ACX|7506||0|319|312|341|53.55|3432.75|2023-01-01|91.49560117302052
MU|1758|PVG|3406|BHY|6351||0|320|310|360|52.21|937.66|2023-01-01|86.11111111111111
MU|1758|PVG|3406|CAN|3370||0|738|335|365|56.43|2036.51|2023-01-01|91.78082191780823
MU|1758|PVG|3406|CDG|1382||0|332|277|288|51.76|7685.5|2023-01-01|96.18055555555556
MU|1758|PVG|3406|CGK|3275||0|777|248|270|51.67|3177.73|2023-01-01|91.85185185185185
MU|1758|PVG|3406|CGO|3375||0|320 738|292|338|75.57|3413.99|2023-01-01|86.3905325443787
MU|1758|PVG|3406|CJU|2370||0|738|332|366|61.86|2118.13|2023-01-01|90.7103825136612
MU|1758|PVG|3406|DAT|6344||0|319|179|201|74.95|1092.1|2023-01-01|89.05472636815921
MU|1758|PVG|3406|DAX|6397||0|319|154|169|63.57|968.25|2023-01-01|91.12426035502959
MU|1758|PVG|3406|DLC|3404||0|320 738 319|202|207|52.55|7603.6|2023-01-01|97.58454106280193
MU|1758|PVG|3406|DPS|3940||0|332|267|291|63.85|1631.6|2023-01-01|91.75257731958763
MU|1758|PVG|3406|DTW|3645|Y|0|77L|224|227|69.46|1565.44|2023-01-01|98.6784140969163
MU|1758|PVG|3406|FCO|1555||0|332|313|363|78.99|2270.72|2023-01-01|86.22589531680441
MU|1758|PVG|3406|FRA|340||0|332|312|318|58.66|2952.55|2023-01-01|98.11320754716981
MU|1758|PVG|3406|FUK|2305||0|738 320|33|37|59.72|1257.18|2023-01-01|89.1891891891892
MU|1758|PVG|3406|HAK|4120||0|320|61|62|57.89|1233.0|2023-01-01|98.38709677419355
MU|1758|PVG|3406|HAN|3199|Y|0|321|308|354|51.04|1058.34|2023-01-01|87.00564971751412
MU|1758|PVG|3406|HIJ|2326||0|320|167|169|74.9|1522.1|2023-01-01|98.81656804733728
MU|1758|PVG|3406|HKG|3077||0|321 320 332|41|48|59.22|1309.69|2023-01-01|85.41666666666666
MU|1758|PVG|3406|KIJ|4381||0|319|327|357|76.79|1238.95|2023-01-01|91.59663865546219
MU|1758|PVG|3406|MFM|3121||0|321|287|334|54.59|3798.95|2023-01-01|85.92814371257485
MU|1758|PVG|3406|MNL|2397||0|320|63|68|54.0|9809.06|2023-01-01|92.64705882352942
MU|1758|PVG|3406|MYJ|2333||0|319|285|335|65.21|6719.2|2023-01-01|85.07462686567165
MU|1758|PVG|3406|NAO|6401||0|319|333|339|51.0|1387.84|2023-01-01|98.23008849557522
MU|1758|PVG|3406|NRT|2279||0|333 321 332|253|266|79.37|3381.39|2023-01-01|95.11278195488721
MU|1758|PVG|3406|SGN|3205||0|738|207|212|54.96|3633.1|2023-01-01|97.64150943396226
MU|1758|PVG|3406|SJW|6347||0|320|194|196|57.51|3017.6|2023-01-01|98.9795918367347
MU|1758|PVG|3406|SVO|2985||0|333 77W 767|331|344|64.82|927.46|2023-01-01|96.22093023255815
MU|1758|PVG|3406|TNA|4108||0|320|220|227|58.71|3334.72|2023-01-01|96.91629955947137
MU|1758|PVG|3406|TOY|2324|Y|0|738|269|283|65.89|1522.67|2023-01-01|95.0530035335689
MU|1758|PVG|3406|TSN|3368||0|320|265|277|58.1|4272.900000000001|2023-01-01|95.66787003610109
MU|1758|PVG|3406|TVS|8858|Y|0|738|234|240|56.63|1828.5|2023-01-01|97.5
MU|1758|PVG|3406|WXN|6403|Y|0|737|181|199|77.39|2586.0|2023-01-01|90.95477386934674
MU|1758|PVG|3406|YCU|6430|Y|0|738|287|332|53.46|7867.200000000001|2023-01-01|86.44578313253012
MU|1758|PVG|3406|YNJ|6414||0|320|250|266|70.74|6509.3|2023-01-01|93.98496240601504
MU|1758|PVG|3406|ZHA|6357|Y|0|737|104|116|70.76|1323.7|2023-01-01|89.65517241379311
MU|1758|PVG|3406|ZUH|6355||0|738|337|381|78.77|1426.52|2023-01-01|88.4514435695538
MU|1758|RGN|3239|KMG|3382||0|737|263|288|73.72|4087.82|2023-01-01|91.31944444444444
MU|1758|SEA|3577|PVG|3406||0|332|236|248|71.93|1769.28|2023-01-01|95.16129032258065
MU|1758|SFO|3469|PVG|3406||0|332|93|105|62.22|1567.93|2023-01-01|88.57142857142857
MU|1758|SHA|3391|BAV|6346|Y|0|738 737|342|402|77.23|4142.6|2023-01-01|85.07462686567165
MU|1758|SHA|3391|FUG|7503|Y|0|737|130|132|55.6|937.94|2023-01-01|98.48484848484848
MU|1758|SHA|3391|GMP|2378||0|321|224|254|65.6|1204.65|2023-01-01|88.18897637795276
MU|1758|SHA|3391|HET|6345||0|320|318|364|67.57|1883.4|2023-01-01|87.36263736263736
MU|1758|SHA|3391|HIA|7898||0|320|277|320|70.48|1770.62|2023-01-01|86.5625
MU|1758|SHA|3391|KHN|3384||0|320|271|301|79.98|1863.0|2023-01-01|90.03322259136213
MU|1758|SHA|3391|KWE|3394||0|321 73G 738|274|317|77.96|2042.8|2023-01-01|86.43533123028391
MU|1758|SHA|3391|LYI|6385||0|320|276|320|67.11|7371.1|2023-01-01|86.25
MU|1758|SHA|3391|MFM|3121|Y|0|738|348|402|56.99|1513.7|2023-01-01|86.56716417910447
MU|1758|SHA|3391|NNG|3373||0|738 320|340|386|51.6|826.72|2023-01-01|88.08290155440415
MU|1758|SHA|3391|PEK|3364||0|333 767|214|234|54.3|1026.06|2023-01-01|91.45299145299145
MU|1758|SHA|3391|SHE|4144|Y|0|738|219|248|59.76|1750.25|2023-01-01|88.30645161290323
MU|1758|SHA|3391|TAO|3390||0|320|258|279|67.8|7648.400000000001|2023-01-01|92.47311827956989
MU|1758|SHA|3391|TSA|2275||0|333|253|259|50.81|3533.33|2023-01-01|97.68339768339769
MU|1758|SHA|3391|ZUH|6355||0|320 321|249|285|70.73|3368.55|2023-01-01|87.36842105263159
MU|1758|SHE|4144|TAO|3390||0|320|238|265|50.39|1595.25|2023-01-01|89.81132075471699
MU|1758|SIN|3316|BNE|3320|Y|0|744|262|303|53.43|1227.78|2023-01-01|86.46864686468648
MU|1758|SIN|3316|MEL|3339|Y|0|333|274|302|78.4|5810.2|2023-01-01|90.72847682119205
MU|1758|SIN|3316|NNG|3373||0|320|237|253|52.87|1003.74|2023-01-01|93.67588932806325
MU|1758|SJW|6347|KMG|3382|Y|0|737|143|155|77.31|10006.0|2023-01-01|92.25806451612904
MU|1758|SYD|3361|CHC|2009|Y|0|73H|188|194|50.8|3935.6|2023-01-01|96.90721649484536
MU|1758|SYD|3361|PVG|3406||0|332|313|325|60.98|823.23|2023-01-01|96.3076923076923
MU|1758|SYX|4030|NKG|3388||0|321|141|165|74.78|2312.43|2023-01-01|85.45454545454545
MU|1758|SYX|4030|WUH|3376||0|738|294|306|79.09|7121.2|2023-01-01|96.07843137254902
MU|1758|SZX|3374|LLF|8845||0|737|275|295|52.68|7629.8|2023-01-01|93.22033898305084
MU|1758|SZX|3374|WUX|6390||0|320|281|287|58.9|946.62|2023-01-01|97.90940766550523
MU|1758|TAO|3390|DDG|6433|Y|0|737|272|307|56.14|1071.8|2023-01-01|88.59934853420195
MU|1758|TAO|3390|FUK|2305||0|319|350|394|56.66|1792.26|2023-01-01|88.83248730964468
MU|1758|TAO|3390|HGH|3386||0|320|237|238|65.94|1404.48|2023-01-01|99.57983193277312
MU|1758|TAO|3390|JMU|6411|Y|0|737|92|101|56.72|2698.67|2023-01-01|91.0891089108911
MU|1758|TAO|3390|KIX|3992||0|320|272|294|56.42|1361.6|2023-01-01|92.51700680272108
MU|1758|TAO|3390|NDG|6413|Y|0|737|79|87|61.37|5172.4|2023-01-01|90.80459770114942
MU|1758|TAO|3390|NGB|3387||0|320|111|117|73.46|858.33|2023-01-01|94.87179487179486
MU|1758|TAO|3390|PUS|2372|Y|0|73H|314|347|63.56|824.91|2023-01-01|90.48991354466858
MU|1758|TAO|3390|PVG|3406||0|320 321|290|324|65.28|808.51|2023-01-01|89.50617283950618
MU|1758|TAO|3390|SHA|3391||0|320|302|327|76.33|1320.0|2023-01-01|92.35474006116208
MU|1758|TAO|3390|SJW|6347||0|320|245|280|75.95|867.8|2023-01-01|87.5
MU|1758|TAO|3390|WUH|3376||0|738 320|146|169|60.22|1072.65|2023-01-01|86.3905325443787
MU|1758|TAO|3390|YNJ|6414||0|320|346|364|73.74|1058.41|2023-01-01|95.05494505494505
MU|1758|TCZ|7862|LJG|4033||0|733|185|192|67.4|884.4|2023-01-01|96.35416666666666
MU|1758|TGO|6348|HRB|3400||0|320|294|297|69.79|1244.99|2023-01-01|98.98989898989899
MU|1758|TNA|4108|CTU|3395||0|319|137|144|75.24|2688.1|2023-01-01|95.13888888888889
MU|1758|TPE|2276|WUX|6390||0|321|333|385|67.82|2992.42|2023-01-01|86.49350649350649
MU|1758|TPE|2276|XIY|3379||0|320|37|41|55.69|1156.0|2023-01-01|90.2439024390244
MU|1758|TPE|2276|XUZ|4149||0|320|274|316|50.99|4628.7|2023-01-01|86.70886075949366
MU|1758|TPE|2276|YNZ|6393||0|320|68|74|75.17|4766.6|2023-01-01|91.8918918918919
MU|1758|TSN|3368|KMG|3382||0|737|149|163|76.12|1007.02|2023-01-01|91.41104294478528
MU|1758|TSN|3368|NGO|3942|Y|0|73H|297|309|51.1|2361.8|2023-01-01|96.11650485436894
MU|1758|TSN|3368|PVG|3406||0|320|242|259|64.43|989.4|2023-01-01|93.43629343629344
MU|1758|TVS|8858|PVG|3406|Y|0|738|295|333|71.63|1342.16|2023-01-01|88.58858858858859
MU|1758|TXN|6387|CTU|3395|Y|0|737|188|214|50.68|2369.43|2023-01-01|87.85046728971963
MU|1758|TYN|3369|CAN|3370||0|737|297|333|58.9|1150.07|2023-01-01|89.1891891891892
MU|1758|TYN|3369|HET|6345||0|737|202|223|79.46|5847.5|2023-01-01|90.5829596412556
MU|1758|TYN|3369|HGH|3386||0|320 737|316|365|73.99|1363.1999999999998|2023-01-01|86.57534246575342
MU|1758|TYN|3369|PEK|3364||0|738|316|335|57.54|2233.7|2023-01-01|94.32835820895522
MU|1758|TYN|3369|SHA|3391||0|737 321|311|349|52.36|2301.89|2023-01-01|89.11174785100286
MU|1758|TYN|3369|SZX|3374||0|737|307|344|79.35|6926.0|2023-01-01|89.24418604651163
MU|1758|TYN|3369|TAO|3390||0|737|349|406|65.98|1350.08|2023-01-01|85.96059113300493
MU|1758|TYN|3369|XIY|3379||0|737|257|269|67.86|3456.8|2023-01-01|95.53903345724906
MU|1758|URC|3399|HMI|6743||0|320|311|351|62.62|6259.6|2023-01-01|88.6039886039886
MU|1758|URC|3399|HTN|3398|Y|0|738|287|289|63.61|2582.23|2023-01-01|99.30795847750865
MU|1758|URC|3399|PVG|3406||0|320|215|223|67.86|997.37|2023-01-01|96.41255605381166
MU|1758|URC|3399|XIY|3379||0|320 321 738|319|369|77.49|850.06|2023-01-01|86.44986449864498
MU|1758|WLG|2042|MEL|3339|Y|0|73H|145|169|75.62|1931.54|2023-01-01|85.79881656804734
MU|1758|WNH|7528|KMG|3382||0|737|194|205|78.54|859.52|2023-01-01|94.6341463414634
MU|1758|WNZ|6392|NAY|6341|Y|0|737|286|304|70.73|818.44|2023-01-01|94.07894736842105
MU|1758|WNZ|6392|SHA|3391|Y|0|737|189|193|64.37|4697.099999999999|2023-01-01|97.92746113989638
MU|1758|WUH|3376|CTU|3395||0|733|207|213|72.0|2755.79|2023-01-01|97.1830985915493
MU|1758|WUH|3376|ICN|3930|Y|0|73J|287|296|52.5|5378.6|2023-01-01|96.95945945945947
MU|1758|WUH|3376|KMG|3382||0|733 738|73|85|52.59|871.55|2023-01-01|85.88235294117646
MU|1758|WUH|3376|LHW|6431||0|738|279|316|69.14|2108.56|2023-01-01|88.29113924050634
MU|1758|WUH|3376|LZH|6356||0|EMB|193|215|55.6|3945.08|2023-01-01|89.76744186046511
MU|1758|WUH|3376|SYX|4030||0|738|88|94|69.5|2301.3999999999996|2023-01-01|93.61702127659575
MU|1758|WUH|3376|TPE|2276||0|738|300|329|74.44|4731.12|2023-01-01|91.1854103343465
MU|1758|WUH|3376|TSN|3368||0|738|244|259|57.37|3781.24|2023-01-01|94.20849420849422
MU|1758|WUH|3376|XFN|6360||0|EMB|144|160|57.64|3097.16|2023-01-01|90.0
MU|1758|WUH|3376|YCU|6430||0|320|94|109|71.01|1730.6|2023-01-01|86.23853211009175
MU|1758|WUX|6390|TAO|3390||0|320|200|208|79.5|809.96|2023-01-01|96.15384615384616
MU|1758|WUX|6390|TPE|2276||0|321|262|295|54.41|985.63|2023-01-01|88.8135593220339
MU|1758|WUX|6390|XIY|3379||0|320|161|173|73.72|1743.4|2023-01-01|93.0635838150289
MU|1758|XIC|3396|KMG|3382||0|737|328|373|60.98|2906.3999999999996|2023-01-01|87.93565683646113
MU|1758|XIL|6350|HET|6345||0|320|247|281|69.1|1745.51|2023-01-01|87.90035587188612
MU|1758|XIY|3379|CAN|3370||0|320|195|198|56.59|1702.36|2023-01-01|98.48484848484848
MU|1758|XIY|3379|DYG|6353||0|320|299|345|54.85|1468.71|2023-01-01|86.66666666666667
MU|1758|XIY|3379|ENY|6367||0|320|316|342|50.34|2218.51|2023-01-01|92.39766081871345
MU|1758|XIY|3379|FOC|3385||0|320|303|356|60.93|914.56|2023-01-01|85.1123595505618
MU|1758|XIY|3379|HFE|3389||0|320|298|327|72.15|1164.26|2023-01-01|91.13149847094802
MU|1758|XIY|3379|KHG|3397||0|319|109|126|76.91|1790.48|2023-01-01|86.5079365079365
MU|1758|XIY|3379|KHN|3384||0|320|324|360|62.91|860.3|2023-01-01|90.0
MU|1758|XIY|3379|KWE|3394||0|320|334|357|55.83|5813.7|2023-01-01|93.55742296918767
MU|1758|XIY|3379|LHW|6431||0|320|329|331|64.74|1653.5|2023-01-01|99.39577039274926
MU|1758|XIY|3379|NKG|3388||0|320 321|204|213|53.43|2369.9|2023-01-01|95.77464788732394
MU|1758|XIY|3379|SHE|4144||0|733|201|214|74.23|970.65|2023-01-01|93.92523364485982
MU|1758|XIY|3379|SJW|6347|Y|0|737|276|292|79.08|2633.0|2023-01-01|94.52054794520548
MU|1758|XIY|3379|TNA|4108||0|320|171|199|69.4|2109.54|2023-01-01|85.92964824120602
MU|1758|XIY|3379|WNZ|6392||0|737 320|163|184|60.19|2596.88|2023-01-01|88.58695652173914
MU|1758|XIY|3379|XMN|3383||0|320|177|196|67.66|1476.53|2023-01-01|90.3061224489796
MU|1758|XMN|3383|CAN|3370|Y|0|738|132|137|70.48|3343.0|2023-01-01|96.35036496350365
MU|1758|XMN|3383|HFE|3389||0|320|281|307|51.61|1366.6|2023-01-01|91.53094462540716
MU|1758|XMN|3383|NAY|6341|Y|0|737|265|274|60.31|4180.69|2023-01-01|96.71532846715328
MU|1758|XMN|3383|PVG|3406||0|320|209|224|52.06|2362.1|2023-01-01|93.30357142857143
MU|1758|XNN|6366|GOQ|6363||0|319|92|105|75.96|939.55|2023-01-01|87.61904761904762
MU|1758|YNJ|6414|PVG|3406||0|320|331|353|58.83|2392.5|2023-01-01|93.76770538243626
MU|1758|YNT|3392|ICN|3930||0|320|100|102|60.0|1904.7|2023-01-01|98.0392156862745
MU|1758|YNT|3392|SHA|3391||0|320|307|346|52.72|3143.8|2023-01-01|88.72832369942196
MU|1758|YNZ|6393|HKG|3077||0|320|263|306|78.6|1190.2|2023-01-01|85.94771241830065
MU|1758|YNZ|6393|TPE|2276||0|320|34|39|71.56|1222.91|2023-01-01|87.17948717948718
MU|1758|YNZ|6393|XIY|3379||0|320|251|291|70.11|1466.45|2023-01-01|86.25429553264605
MU|1758|YUS|7894|XNN|6366||0|319|301|317|62.28|4388.83|2023-01-01|94.95268138801262
MU|1758|YZY|7987|XIY|3379||0|320|227|231|57.51|2560.31|2023-01-01|98.26839826839827
MU|1758|ZUH|6355|PVG|3406||0|738|92|95|77.39|5734.2|2023-01-01|96.84210526315789
MW|3437|HNL|3728|MKK|3705||0|CNA|164|186|77.0|3156.3999999999996|2023-01-01|88.17204301075269
MW|3437|HNM|3445|OGG|3456||0|CNA|291|331|62.67|2914.35|2023-01-01|87.91540785498489
MW|3437|JHM|3796|KOA|3514||0|CNA|339|378|77.69|3052.86|2023-01-01|89.68253968253968
MW|3437|KOA|3514|JHM|3796||0|CNA|188|205|68.4|4127.5|2023-01-01|91.70731707317074
MW|3437|LNY|3851|MKK|3705||0|CNA|326|360|75.76|2140.8|2023-01-01|90.55555555555556
MW|3437|LNY|3851|OGG|3456||0|CNA|239|258|53.8|7960.900000000001|2023-01-01|92.63565891472868
MW|3437|MUE|3545|OGG|3456||0|CNA|176|206|51.0|1373.24|2023-01-01|85.43689320388349
MW|3437|OGG|3456|HNM|3445||0|CNA|193|212|60.29|802.69|2023-01-01|91.0377358490566
MY|3498|CUK|5454|SPR|4279||0|CNC|238|241|73.74|1341.31|2023-01-01|98.7551867219917
MY|3498|INB|\N|PLJ|7288||0|CNC|268|302|71.13|1191.2|2023-01-01|88.74172185430463
MY|3498|INB|\N|PND|5455||0|CNC|189|222|72.1|1241.71|2023-01-01|85.13513513513513
MY|3498|ORZ|\N|CZH|7029||0|CNC|233|256|65.51|1813.8|2023-01-01|91.015625
MY|3498|PLJ|7288|DGA|7287||0|CNC|271|289|51.07|4078.79|2023-01-01|93.77162629757785
MY|3498|PLJ|7288|INB|\N||0|CNC|297|334|62.02|2025.42|2023-01-01|88.92215568862275
MY|3498|PND|5455|INB|\N||0|CNC|141|147|74.31|5825.900000000001|2023-01-01|95.91836734693877
MY|3498|SPR|4279|CZH|7029||0|CNC|326|355|53.67|6036.5|2023-01-01|91.83098591549296
MY|3498|SVK|\N|INB|\N||0|CNC|214|251|75.38|4589.38|2023-01-01|85.2589641434263
MY|3498|TZA|6463|BZE|1957||0|CNC|348|367|56.77|862.74|2023-01-01|94.82288828337875
MY|3498|TZA|6463|DGA|7287||0|CNC|203|230|72.56|1489.11|2023-01-01|88.26086956521739
N3|3783|AUA|2895|JBQ|5811||0|J32|288|331|79.07|1964.65|2023-01-01|87.00906344410876
N3|3783|JBQ|5811|PAP|1897||0|J32|159|174|62.02|2784.44|2023-01-01|91.37931034482759
NF|524|AKL|2006|VLI|1997||0|738|244|247|76.56|927.79|2023-01-01|98.78542510121457
NF|524|AUY|5914|TAH|4242||0|YN2 BNI|162|181|64.73|2305.8|2023-01-01|89.50276243093923
NF|524|BNE|3320|SON|5908||0|738|83|94|55.9|6371.799999999999|2023-01-01|88.29787234042553
NF|524|CCV|5897|LNB|5902||0|DHT|229|240|56.03|3173.17|2023-01-01|95.41666666666667
NF|524|CCV|5897|NUS|5905||0|YN2 DHT|240|249|68.2|1492.5|2023-01-01|96.3855421686747
NF|524|CCV|5897|ULB|5910||0|DHT YN2|134|135|64.39|7332.6|2023-01-01|99.25925925925925
NF|524|LNE|5904|SON|5908||0|YN2 BNI|347|356|70.84|2087.38|2023-01-01|97.47191011235955
NF|524|LOD|5898|SON|5908||0|DHT YN2 BNI|73|74|73.29|3037.77|2023-01-01|98.64864864864865
NF|524|LPM|5901|NUS|5905||0|DHT|74|82|50.43|1116.4|2023-01-01|90.2439024390244
NF|524|LPM|5901|VLI|1997||0|DHT|264|271|50.4|4972.200000000001|2023-01-01|97.41697416974169
NF|524|NUS|5905|SON|5908||0|DHT YN2|244|276|75.24|1233.19|2023-01-01|88.40579710144928
NF|524|PBJ|5900|VLI|1997||0|DHT|308|338|78.95|4169.0|2023-01-01|91.12426035502959
NF|524|SLH|5894|TOH|5895||0|DHT|147|167|64.49|1173.26|2023-01-01|88.02395209580838
NF|524|SON|5908|LNE|5904||0|YN2 BNI DHT|259|289|73.4|3872.54|2023-01-01|89.61937716262976
NF|524|SON|5908|MWF|5903||0|DHT|283|327|71.84|1236.7|2023-01-01|86.54434250764525
NF|524|SON|5908|SLH|5894||0|DHT YN2|76|89|59.22|2168.59|2023-01-01|85.39325842696628
NF|524|SON|5908|WLH|6771||0|DHT YN2|14|14|56.74|1099.2|2023-01-01|100.0
NF|524|TAH|4242|FTA|5917||0|BNI YN2|300|308|51.61|3293.0|2023-01-01|97.40259740259741
NF|524|TGH|5909|VLI|1997||0|BNI|233|264|51.94|3646.56|2023-01-01|88.25757575757575
NF|524|VLI|1997|CCV|5897||0|YN2|111|122|75.0|1924.73|2023-01-01|90.98360655737704
NF|524|VLI|1997|EAE|5896||0|BNI|282|284|61.1|4727.900000000001|2023-01-01|99.29577464788733
NF|524|VLI|1997|IPA|5918||0|YN2|182|202|70.19|2471.11|2023-01-01|90.0990099009901
NF|524|VLI|1997|LNE|5904||0|DHT BNI|312|328|66.21|2214.74|2023-01-01|95.1219512195122
NF|524|VLI|1997|SYD|3361||0|738|191|221|50.51|4279.73|2023-01-01|86.42533936651584
NF|524|VLI|1997|TAH|4242||0|ATR YN2 DHT BNI|333|342|63.83|1766.63|2023-01-01|97.36842105263158
NF|524|VLI|1997|VLS|5911||0|BNI|296|321|78.72|1957.8|2023-01-01|92.21183800623052
NF|524|WLH|6771|SON|5908||0|DHT YN2|315|359|65.74|1834.65|2023-01-01|87.74373259052925
NH|324|AKJ|2299|NGO|3942||0|737|305|344|72.16|2807.88|2023-01-01|88.66279069767442
NH|324|AUH|2179|PEK|3364|Y|0|332|288|306|58.24|1104.73|2023-01-01|94.11764705882352
NH|324|AXT|2345|HND|2359||0|787 767 737 738|316|337|61.72|5007.0|2023-01-01|93.76854599406528
NH|324|AXT|2345|ITM|2334|Y|0|DH8|349|371|63.64|2191.01|2023-01-01|94.07008086253369
NH|324|BOM|2997|BKK|3885||0|777|340|394|73.22|3134.5|2023-01-01|86.29441624365482
NH|324|CDG|1382|NRT|2279||0|777|246|261|71.58|1205.28|2023-01-01|94.25287356321839
NH|324|CTS|2287|FKS|5999|Y|0|737 735|278|290|71.71|1633.54|2023-01-01|95.86206896551724
NH|324|CTS|2287|FUK|2305||0|772 767|203|204|73.81|2166.35|2023-01-01|99.50980392156863
NH|324|CTS|2287|KMQ|2322|Y|0|737|233|270|72.75|3872.91|2023-01-01|86.29629629629629
NH|324|CTS|2287|KUH|5994||0|737|314|339|68.9|1933.16|2023-01-01|92.62536873156341
NH|324|CTS|2287|OKA|2384|Y|0|737|146|166|59.04|1586.03|2023-01-01|87.95180722891565
NH|324|CTS|2287|OKJ|2327|Y|0|737|176|202|56.75|3859.0|2023-01-01|87.12871287128714
NH|324|CTS|2287|SDJ|2347||0|735 737|349|365|59.14|1967.01|2023-01-01|95.61643835616438
NH|324|CTS|2287|TPE|2276|Y|0|332|207|242|53.69|4158.74|2023-01-01|85.53719008264463
NH|324|CTU|3395|PEK|3364|Y|0|320|280|286|62.32|2255.24|2023-01-01|97.9020979020979
NH|324|DEL|3093|NRT|2279||0|763|286|322|60.53|2220.42|2023-01-01|88.81987577639751
NH|324|DEN|3751|NRT|2279|Y|0|788|237|260|63.59|1693.89|2023-01-01|91.15384615384615
NH|324|DLC|3404|PEK|3364|Y|0|738|223|241|77.12|2012.25|2023-01-01|92.5311203319502
